"Occupation, 1950 basis",Single words,year,gender,prestige,education,income,moral,evaluation,potency,activity
"Engravers, except photoengravers","engraver, etcher",1910,,,,,,,,
"Apprentices, trade not specified","apprentice, tradeperson, trader",1910,-0.1101769919915902,0.0035354214143465575,-0.08210078225553759,-0.11880299801970001,-0.05611766302300234,-0.03372878312416371,0.0624982569108084,0.009819765607878717
"Guards, watchmen, and doorkeepers","guard, doorkeeper",1910,-0.10891738131838072,0.058625967182356326,0.0733441712029418,-0.04315729716949993,-0.005704511058227883,0.003964245415658332,0.08308912935261764,-0.024060199845204033
Imputed keeping house (1850-1900),housekeeper,1910,0.20366193192323573,0.055332767543112324,-0.041089200873830736,-0.07634508764659328,0.1621346438633271,0.13635348487572901,-0.030408659535183135,-0.01960914421025787
"Cranemen, derrickmen, and hoistmen","craneperson, derrickperson, hoister",1910,,,,,,,,
"Inspectors, public administration","administrator, inspector",1910,-0.030098006509294725,0.07010692492467695,0.013716133679594875,-0.048323968125200165,-0.012905468585991155,0.017153195660154476,0.07124739562265117,-0.045709648200136434
"Dispatchers and starters, vehicle","dispatcher, starter",1910,-0.026583520199288068,-0.05890191024321444,0.01979532559779805,-0.03569242504991513,-0.07648674322529686,-0.047981433819566544,0.014243353559089322,0.01192534145711322
"Mechanics, except auto apprentice","mechanics, mechanician",1910,-0.06631295614366338,-0.022870774954059626,-0.04329323646557028,0.024162965512152138,0.08207526615617941,0.11019146727613177,0.10207685362091518,-0.07336956218757404
Bricklayers and masons apprentice,"bricklayer, mason, apprentice",1910,-0.049373393463646255,0.07103830308062527,-0.03577892420225305,-0.09868635385752893,-0.005617863847283716,0.0020211172637828786,0.047784442283262084,0.008143018460616566
Automobile-mechanics and repairmen,"mechanician, repairer",1910,,,,,,,,
Purchasing agents and buyers (nec),"buyer, agent",1910,-0.06737428930765184,0.020808834466448448,-0.03455700942019868,-0.0019835363274505508,-0.05635714791145226,-0.02781134212709647,0.12603225351563369,-0.026715856392630993
"Attendants and assistants, library","attendant, assistant",1910,-0.04774348137705169,0.09146311763225384,0.011012230270541379,-0.010413566852411613,-0.022282095657268252,0.02243738126265513,-0.03195032845305748,0.007122551826267372
"Furnacemen, smeltermen and pourers","furnaceperson, smelterperson, pourer",1910,,,,,,,,
Boarding and lodging house keepers,"housekeeper, porter",1910,0.08340847712031023,0.052130007614964224,-0.00818563749796429,-0.040296682098428044,0.0888924407440902,0.08226689750389045,0.027973325272976614,-0.010891399552760288
"Conductors, bus and street railway","driver, conductor",1910,-0.026704170932938778,-0.012843368352135828,-0.040058601145848874,-0.05483583976252575,-0.02011983214133565,-0.032838157497202355,-0.04681152120594602,0.031086003568450385
"Buyers and shippers, farm products","buyer, shipper",1910,-0.06113446825746112,-0.05248164198922898,-0.08883884220995311,-0.022481048886431217,-0.06910705468840898,-0.04443236701514279,0.047278341342516655,-0.027685284092293254
Physics-Professors and instructors,"physicist, professor",1910,-0.12419787069551129,0.2172801169359017,-0.024098610787005936,0.06885068752236487,0.10062648021687476,0.057758506206486857,0.10823461610470289,-0.039547382389867484
"Apprentices, building trades (nec)","trader, tradeperson, apprentice, builder",1910,-0.14789960678518266,0.006653629870389008,-0.0574018603231222,-0.1018470483845458,-0.05495429458301088,-0.007921051002835721,0.06760881431585425,-0.0250125244807133
"Floormen and floor managers, store","floorer, floorperson, manager, guard",1910,-0.10679580733804643,0.08822832004117688,0.03937539022802821,-0.012973792936959473,-0.03403672095411537,0.009028587034016818,0.09922555003755278,-0.007426824295354588
Operative and kindred workers (nec),"mechanician, operator, clerk",1910,-0.08264194196074448,0.026722169455491995,0.021858291687753835,-0.031176707342955953,-0.038682132906606756,-0.011793681931812083,-0.03353854018506042,0.0028294270918345545
Craftsmen and kindred workers (nec),"artificer, artisan, crafter",1910,-0.1292528922532254,0.05722697424914738,-0.14749126101459054,-0.08839866481178302,0.036670960717163026,-0.003847037587751097,0.03794507624520923,-0.12268627021658782
Laundry and dry cleaning operatives,"washer, operator, cleaner, operative",1910,-0.00436629839626985,-0.03149758148681043,0.0046565058220939095,0.025418683281555027,-0.04210163253259824,-0.005369386131531476,0.05991120206002335,-0.07751967908207012
"Ticket, station, and express agents","doorkeeper, seller, agent, ticketer",1910,-0.08010866487268281,0.005005934231971206,-0.05585011250332346,-0.01594362025506097,-0.10127894691880956,-0.08621992760198162,0.07064079859799484,-0.05380060575571621
"Heat treaters, annealers, temperers","annealer, temperer, heattreater",1910,,,,,,,,
"Boatmen, canalmen, and lock keepers","boatperson, canalperson, lockkeeper, beefeater",1910,,,,,,,,
"Apprentices, other specified trades","trader, apprentice",1910,-0.1101769919915902,0.0035354214143465575,-0.08210078225553759,-0.11880299801970001,-0.05611766302300234,-0.03372878312416371,0.0624982569108084,0.009819765607878717
"Farm laborers, unpaid family workers","laborer, farmer",1910,-0.11887294946342176,-0.10140627208281944,-0.12484780426736722,-0.1445419465364303,-0.0009675872915027479,-0.0051379411187190685,0.03523106002793125,-0.054421764692200635
Machinists and toolmakers apprentice,"machinist, toolmaker, apprentice",1910,-0.16453294160520185,0.06862126171669351,-0.00806542396109285,-0.08371468383322665,-0.024611830422523923,0.019576954908362417,0.1049664548629041,-0.019510399577826947
Plumbers and pipe fitters apprentice,"plumber, apprentice",1910,-0.11768841911071806,0.03525615962381367,-0.012349496796784439,-0.16658655797786098,-0.09645594940448687,-0.048065104547554235,0.014749993103002623,-0.017417228474310046
Chemistry-Professors and instructors,"chemist, professor",1910,-0.07455879069347397,0.170973122770206,-0.005872233751206265,0.0364780196377841,0.0597370800901992,0.03793832287934897,0.07963928669346484,-0.06697203098659991
Economics-Professors and instructors,"economist, professor",1910,-0.08769031703473318,0.1721281841540112,-0.04076590995280094,0.01843306522879411,0.04190651971826746,0.010393490931718052,0.10119061071389207,-0.04016771927531805
Piano and organ tuners and repairmen,"tuner, repairer, technian",1910,,,,,,,,
"Farm service laborers, self-employed","laborer, farmer",1910,-0.11887294946342176,-0.10140627208281944,-0.12484780426736722,-0.1445419465364303,-0.0009675872915027479,-0.0051379411187190685,0.03523106002793125,-0.054421764692200635
Clerical and kindred workers (n.e.c.),clerk,1910,-0.07140866469913336,0.036580788384764404,-0.008037990869079008,-0.1288313913700383,-0.007520601637142918,0.024688878658167823,-0.08339911158643842,0.02095928818263474
"Barbers, beauticians, and manicurists","barber, beautician, manicurist",1910,-0.010732432853260615,0.06607054665018337,0.038004410902895545,-0.02312225014330406,-0.07182623982114301,-0.05588993504426514,-0.03728114053722007,0.03523119788036775
Personnel and labor relations workers,"hr, liason, coordinator",1910,-0.0158576067879736,0.12615211955396152,-0.08495063864022243,0.0032542058695558583,-0.030576701724867837,-0.06776964274395447,0.148430470619157,-0.03763441479357159
"Pressmen and plate printers, printing",pressperson,1910,,,,,,,,
"Lumbermen, raftsmen, and woodchoppers","lumberjack, cutter, logger, woodchopper",1910,-0.13269974792401518,0.03390833471673204,0.09583499978267357,-0.06867374300417631,-0.01455869449159796,0.057367291157212286,-0.05159814916915832,0.06909900772514056
Psychology-Professors and instructors,"psychologist, professor",1910,-0.08528211239766176,0.1272526080899507,-0.07035166895272163,0.05710303139161016,0.08693783947023874,0.044213777547706584,0.062049516953968716,-0.02472499218291515
Statistics-Professors and instructors,"professor, statistician",1910,-0.1242418403671997,0.14327419136273511,-0.0011158409643672092,0.021589497249412826,0.07448776628574512,0.06556610630550258,0.06420359867590397,-0.008284176214276408
"Painters, construction and maintenance","painter, maintainer",1910,-0.09050152247780813,0.1357924804551879,-0.07490138061020996,0.001187069513728772,0.05159787546665644,0.004153007853344975,0.06667918863057182,-0.016755930903626665
"Filers, grinders, and polishers, metal","filer, grinder, polisher",1910,-0.10837661486100666,-0.03358281182642757,-0.04714947998671608,-0.030295585807943542,-0.09200202279449998,-0.08570513371064711,-0.024585984990861887,0.01399491884301091
"Managers and superintendants, building","superintendant, manager",1910,-0.10467423335771214,0.11783067289999744,0.005406609253114616,0.017209711295580986,-0.062368930850002856,0.014092928652375304,0.11536197072248791,0.009206551254494856
Office machine-mechanics and repairmen,"mechanics, mechanician, repairer",1910,-0.06631295614366338,-0.022870774954059626,-0.04329323646557028,0.024162965512152138,0.08207526615617941,0.11019146727613177,0.10207685362091518,-0.07336956218757404
"Officials, lodge, society, union, etc.","official, officer",1910,-0.13481687888268762,0.1470613268220276,0.010073736540994551,-0.010813051302269628,0.054657465979817715,0.02921455092209604,0.1344836131147436,0.017984469129508202
Mathematics-Professors and instructors,"professor, mathematician",1910,-0.10363145881181968,0.20041791200127412,-0.021089536662473086,0.11136745743734781,0.1465479807757242,0.10217229861327978,0.09669329239767044,-0.029790444574644158
"Metallurgical, metallurgists-Engineers","engineer, metallurgist, metallurgist",1910,-0.1596525078447454,0.14447321881133368,0.013752206451539201,-0.03438404778004009,0.016079414247585144,0.03560906589691287,0.0910040936335097,0.003392541842698639
"Chainmen, rodmen, and axmen, surveying","leveler, measurer, surveyor",1910,-0.18009904756250825,0.09861755431175993,0.04673617648390027,-0.032983816839831565,0.03400907731146485,0.1078631859945189,0.07912502652612466,-0.013364301214446372
Engineering-Professors and instructors,"professor, engineer",1910,-0.11727962354542473,0.15451332968054,0.020101508082599848,0.01204171067443707,0.04944197807834502,0.047817017267438276,0.06254102392920671,0.00949410173269045
"Apprentices, metalworking trades (nec)","trader, metalworker, apprentice",1910,-0.1101769919915902,0.0035354214143465575,-0.08210078225553759,-0.11880299801970001,-0.05611766302300234,-0.03372878312416371,0.0624982569108084,0.009819765607878717
"Stenographers, typists, and secretaries","secretary, stenographer, typist",1910,-0.04977774281580935,0.08218129997946556,0.0741106364731145,-0.03156720423816653,0.012747402931070687,0.07269041248429219,0.03286134287052907,0.026751420694656726
"Tool makers, and die makers and setters","setter, toolmaker",1910,-0.1025044790884068,-0.025194611225457436,-0.021874697984871568,-0.10431124686939819,-0.1052966092202431,-0.11692713521580024,-0.13263530331374246,0.005436288796354606
Helping at home/helps parents/housework,"housekeeper, houseworker",1910,0.20366193192323573,0.055332767543112324,-0.041089200873830736,-0.07634508764659328,0.1621346438633271,0.13635348487572901,-0.030408659535183135,-0.01960914421025787
"Social and welfare workers, except group","caseworker, almoner, welfare",1910,0.020978230153131366,-0.0046038710679665576,-0.18216915312945453,-0.030552423031001037,0.05646461056367236,0.06713521319511237,0.062170508201295334,-0.08752315699385874
"Shoemakers and repairers, except factory","shoemaker, repairer",1910,-0.03492155168639285,0.01858568752701026,-0.04149474852367868,-0.1469677232476473,-0.08573521441400958,-0.04384976532656028,-0.07489996465360912,0.050049908376609754
"Gardeners, except farm and groundskeepers",gardener,1910,0.1074107520343978,0.08954235823878409,0.014640881337510889,-0.016506975597109366,0.035694570368314055,0.055445029658424974,-0.03528174064545157,0.040538908427858754
"Brickmasons, stonemasons, and tile setters","brickmason, stonemason",1910,,,,,,,,
Opticians and lens grinders and polishers,opticians,1910,,,,,,,,
"Managers, officials, and proprietors (nec)","manager, official, proprietor",1910,-0.13019904719409525,0.09539399454179132,-0.027639219023836464,-0.014672409909364054,-0.034493161934297696,0.011917061211955652,0.09118800367321185,0.017570162963981242
Keeps house/housekeeping at home/housewife,housekeeper,1910,0.20366193192323573,0.055332767543112324,-0.041089200873830736,-0.07634508764659328,0.1621346438633271,0.13635348487572901,-0.030408659535183135,-0.01960914421025787
"Attendants, hospital and other institution","attendant, nurse",1910,0.11658618394018486,-0.015232362576756345,0.010721829315104188,-0.06411344617108498,0.006304571972077448,-0.01992325366163017,-0.11268233850202924,-0.04114283090564268
"Attendants, physicians and dentists office","attendant, nurse",1910,0.11658618394018486,-0.015232362576756345,0.010721829315104188,-0.06411344617108498,0.006304571972077448,-0.01992325366163017,-0.11268233850202924,-0.04114283090564268
Express messengers and railway mail clerks,"messenger, mailer, clerk, courier",1910,-0.08662547118924908,0.08492173969686062,0.02145795642909325,-0.03677259021646123,0.004028931087514819,0.053518392976258405,0.0034258657210044416,0.057850509785783925
"Motormen, mine, factory, logging camp, etc","autoist, automobilist, manipulator, operator",1910,-0.09387521922235562,0.016863550526219583,0.05175457424458668,0.06647797668412639,-0.06984366417607059,-0.04827624252179199,0.016322031216317597,-0.015300433998965631
Medical Sciences-Professors and instructors,"professor, immunologist, physician",1910,-0.035425060145804155,0.21155089767229351,0.029007513581226697,0.048232364802344954,0.08792950709900883,0.07008761431487616,0.06074041869512762,-0.014034261803641047
"Dressmakers and seamstresses, except factory","dressmaker, seamstress",1910,0.3547769843237774,-0.054453557616460285,-0.009568358978645584,-0.04763458944238078,-0.013312697572260695,0.02826030624250156,-0.14998078270880746,-0.008733128476083103
Radio and television-mechanics and repairmen,"mechanic, mechnician, repairer",1910,-0.17481717968463134,0.017996987234445185,-0.06353816507028262,-0.17457922648201113,-0.01980193318753361,0.056227929543935205,0.08307208870867512,-0.0021379651298037636
"Painters, except construction or maintenance",painter,1910,-0.09050152247780813,0.1357924804551879,-0.07490138061020996,0.001187069513728772,0.05159787546665644,0.004153007853344975,0.06667918863057182,-0.016755930903626665
Garage laborers and car washers and greasers,"laborer, washer, greaser",1910,-0.15210828417962818,-0.06977022512516184,-0.1338022507003335,-0.19454710399449446,-0.07262589615192591,-0.09103087114029856,0.03857269944502088,0.024650592882018173
Railroad and car shop-mechanics and repairmen,"mechanician, repairer, railroader",1910,,,,,,,,
"Officers, pilots, pursers and engineers, ship","officer, pilot, purser, engineer",1910,-0.1524075013664682,0.10046196996285041,0.04604017839518348,-0.07853580765981169,0.04880918219718004,0.057440431229992074,0.09950547102633801,0.04868820858013546
"Motormen, street, subway, and elevated railway","motorist, autoist, automobilist, operator",1910,-0.09387521922235562,0.016863550526219583,0.05175457424458668,0.06647797668412639,-0.06984366417607059,-0.04827624252179199,0.016322031216317597,-0.015300433998965631
Biological sciences-Professors and instructors,"professor, biologist",1910,-0.13474753937931885,0.1878391625352353,-0.04924506997829543,0.04710883976100645,0.08667225664070016,0.04220281582722152,0.0880851187184743,-0.040840478279519
"Inspectors, scalers, and graders, log and lumber","inspector, scaler, grader",1910,0.009818042869025136,0.028911763761515392,0.039069539386373954,-0.07881484573699293,-0.10367426542399957,-0.0741622631479054,0.017340317748558504,-0.026592412781678034
Subject not specified-Professors and instructors,professor,1910,-0.07490673924610405,0.16455344054974633,0.02645080971366049,0.05846746912891423,0.0828045419091049,0.06002496863796368,0.034077954224903714,0.01559566162268226
"Meat cutters, except slaughter and packing house","cutter, butcher",1910,-0.13464052248213088,-0.0076679223877952896,0.001058182305061356,-0.1361768597951101,-0.07368667228689113,-0.0284240303356416,-0.06328191136685427,0.05377266179957553
"Tinsmiths, coppersmiths, and sheet metal workers","tinsmith, coppersmith",1910,,,,,,,,
Social sciences (nec)-Professors and instructors,"professor, sociologist",1910,-0.1139170660291413,0.15066405130599425,-0.06700127596527039,0.045721420530847184,0.08890619821133366,0.07002651581821373,0.08662580117661442,-0.022188298732086505
Agricultural sciences-Professors and instructors,"professor, agriculturalist, agrologist, scientist",1910,-0.08925507485916064,0.1616404298500987,-0.02452023764494061,0.04751926360038118,0.11799099953215234,0.05155020571910819,0.07841248819168682,-0.019241768355090623
Natural science (nec)-Professors and instructors,"professor, scientist",1910,-0.08925507485916064,0.1616404298500987,-0.02452023764494061,0.04751926360038118,0.11799099953215234,0.05155020571910819,0.07841248819168682,-0.019241768355090623
"Professional, technical and kindred workers (nec)","technician, professional, clerk",1910,-0.06088734735587053,0.07840293942079446,-0.011209317545650957,-0.056171916251511224,0.004599961465876243,0.018618104122656864,-0.008530434784269424,0.007597999693699701
"Excavating, grading, and road machinery operators","operator, excavator, machinist",1910,-0.17272419058302863,0.0544725402616092,0.05470499791783559,0.022301375286799627,-0.028837859065150243,0.00854060561154486,0.10021370399476252,-0.02030074633225669
Geology and geophysics-Professors and instructors,"professor, geologist, geophysicist",1910,-0.15708656122900866,0.217789614387288,0.029631533428112696,0.04570043603096713,0.08045970879140152,0.09710016068911867,0.12538422910919922,-0.004717124095283055
Non-scientific subjects-Professors and instructors,"professor, instructor, teacher",1910,-0.016934141123992424,0.11812603634953352,0.0034589823675412142,0.01512818341288632,0.08987014921111909,0.07930154268515764,0.07428046708037,-0.03496377680256585
"Attendants, professional and personal service (nec)",attendant,1910,0.03978594440704593,-0.023685829322936332,-0.05084967814563694,-0.02663251892648139,-0.05244006352246908,-0.04030221010706777,-0.09987464704893281,-0.06298354106196383
"Housekeepers and stewards, except private household","steward, housekeeper",1910,0.06044581649765248,0.03239950053002255,-0.006518350116778737,-0.12676853317578862,0.12869798116914985,0.11659079891534928,-0.017096487052118123,0.02169600619835822
"Jewelers, watchmakers, goldsmiths, and silversmiths","jeweler, watchmaker, goldsmith, silversmith",1910,-0.12360058659014658,0.08110365412826351,-0.04915575813139527,-0.0458602805394946,0.06076292537612773,0.06657160884405769,0.10229024082530114,-0.019936746898557928
"Linemen and servicemen, telegraph, telephone, and power","telegrapher, lineperson",1910,,,,,,,,
"Officials and administratators (nec), public administration","administrator, official",1910,-0.10819569681781187,0.1240735922989545,-0.015819063500683114,0.001393157245931689,0.05454680271443825,0.0629023972138983,0.1254265141622958,-0.031190765774372315
"Fruit, nut, and vegetable graders, and packers, except facto","packer, grader",1910,-0.2094600736839537,0.02700871248625865,-0.0434072541512154,-0.03852339592581366,-0.09893322904689145,-0.05791336444356912,0.05941413652005457,-0.041059967433073254
Dyers,dyer,1920,-0.01626610717577345,0.0546469866729635,-0.08435113643323845,-0.020884299203292406,-0.11096458888692215,-0.0732584864031919,0.01885007634946952,-0.0009123505560159756
Bakers,baker,1920,0.032287059095065795,0.05583836786832862,0.14169056798293217,-0.05722310617342238,0.017361666454835112,0.08401925527916144,0.01831970395341656,-0.022407291990514937
Inmate,inmate,1920,0.06659093042109719,0.016252609369249264,-0.005817535826567513,-0.033656123541925695,-0.027244133866651005,0.002543085716784299,-0.0051998016080084045,-0.1470642028634474
Sawyers,"lumberjack, sawyer",1920,-0.09180183644728857,0.017919508224300815,0.026301257656300155,-0.04526204422998545,-0.03270243364765639,-0.021088011298976646,0.11243983544629586,0.05011803739176447
Retired,retired,1920,-0.11611473297503014,0.12744410496010264,0.13535636726084396,-0.024600956078366907,0.0072607163355794205,0.0886351359346782,-0.039681228066254556,-0.1642304748043463
Porters,porter,1920,0.06834398279028292,0.08774928127869129,0.06870841462140244,0.054670190802154676,0.046684538036657994,0.07936799314152117,0.06654569156969653,0.044760170391131594
Authors,author,1920,-0.053722508605443364,0.10899135589781934,0.00537900813783847,-0.05811888200882001,0.03621718994036245,-0.00989384170761408,0.1043634579429575,0.027174349417358405
Cashiers,cashier,1920,-0.004103664160925322,-0.01268951548575515,0.05216405884600717,-0.07927933027040056,-0.09585106224973246,-0.031028292755321468,-0.009611824604944835,-0.03238344523133502
Newsboys,"deliverer, carrier",1920,-0.08537433141623127,0.025834370518334586,-0.07839185004270816,0.043993665019927616,0.012686329736884952,0.04148519080842379,0.011087339558748289,0.023241300369661717
Chemists,chemist,1920,-0.09494331850002288,0.1701474727251367,0.02944121520891801,-0.0720933104863843,0.03017830815257943,0.05900331179639854,0.08538386321328378,-0.05354933444160334
Dentists,"technician, dentist, professional",1920,-0.014120408590241898,0.09385242133212043,0.019373717922210182,-0.02066189328691654,-0.023971545638068192,0.007704877800061485,0.04678716629559085,0.048369801481981514
Glaziers,glazier,1920,,,,,,,,
Furriers,furrier,1920,,,,,,,,
Athletes,athlete,1920,-0.07801385021500457,0.14937320421689365,-0.06133918399920182,0.05633645664589937,0.11716796924798063,0.06753326974133252,0.026752424000035864,-0.046483152577923986
Midwives,midwife,1920,,,,,,,,
Draftsmen,"draftsperson, sketcher, delineator",1920,,,,,,,,
Designers,designer,1920,-0.035443567610270135,0.13509550407741153,0.07371463732096974,0.03758650432286843,0.05337312899330231,0.0846083261287732,0.21320453355965258,0.020855132030093364
Clergymen,clergy,1920,0.005603304516970069,0.1077375141449701,-0.13536963095621557,0.017336079194760073,-0.04671745240679131,-0.057328266135092704,0.08085478853804706,-0.019842115060269103
Teamsters,"teamster, driver, trucker",1920,-0.13836252155636977,-0.012035539502376007,-0.058259157143089504,-0.10118145471274288,-0.08529253419176434,-0.03838159582302641,-0.012794812354424492,0.04576474703518234
Surveyors,surveyor,1920,-0.19759550040377902,0.05653114357401552,0.060775863223405384,-0.015075811632594307,0.041391315457047814,0.08148249983703038,0.11890617193178749,-0.0371693503562196
Milliners,milliner,1920,0.2167828415685082,-0.02287741708810747,0.019612602877174246,-0.008967952908793547,-0.010809167828460328,0.027601843199880755,0.002359952950859407,0.01854117243949411
Carpenters,"carpenter, carpenters",1920,-0.06804951498590331,0.07139734179495869,0.001597849095355824,-0.1372721983525857,-0.015075388137039295,0.07956101596286877,0.05212703242522498,0.06504697815406613
Machinists,machinist,1920,-0.16740458717629725,0.043935660463457774,0.04795626560739285,-0.10804344500367628,-0.008508082966455714,0.072533973279891,0.15158973175876744,-0.027321393710347745
Bartenders,bartender,1920,-0.08370086561406966,0.010142527451143848,-0.002609051982942756,-0.06978332539195942,-0.11063537959857514,-0.07632453970574431,0.04487036570278677,-0.009914740340376413
Librarians,"librarian, librarians",1920,-0.001031276421203483,0.16578449620685579,0.09058700753927357,0.02385249665918305,0.08300996340887848,0.15411530004662904,0.10109956837566164,-0.016214754480242823
Economists,economist,1920,-0.10900716402446728,0.1950095796391022,0.03372979677970163,-0.04897710784714427,0.020888238871882344,-0.006558499014802158,0.1665625099787708,-0.03354483005112921
Architects,architect,1920,-0.03718317130382164,0.2323326033929412,0.07580661193811927,0.05112488377043255,0.03874919520073673,0.09178155625661423,0.13058830604449131,-0.0552165118731615
Plasterers,plasterer,1920,,,,,,,,
Physicists,physicist,1920,-0.1319143205951996,0.20370383956242433,0.031688292179474956,0.034098321537455234,0.09112632493574371,0.0394285441202102,0.12011368002322628,-0.05032212681267421
Bootblacks,bootblack,1920,-0.1349975837030938,0.022181485087875645,0.0524910803072144,-0.0168210468573868,-0.11699768866922791,-0.10007145353082504,0.07195142849279562,-0.019826121787607374
Osteopaths,osteopath,1920,,,,,,,,
Bookkeepers,bookkeeper,1920,-0.10902464862023262,0.022479735847355086,0.017014938749048462,-0.10386964740653729,-0.03402689935399286,0.026806188511724605,0.028755152673511912,0.04904587265251386
Bus drivers,"driver, chauffeur",1920,-0.04810107055576761,0.01689920665214846,-0.03231322735413982,-0.026722360816524834,-0.040577007698415365,-0.009727612142484493,-0.014426179109436707,0.009398587334370915
Blacksmiths,blacksmith,1920,-0.2194673598699421,0.03463720292004132,-0.0009585618485915672,-0.11375069650121114,-0.03608593700025674,0.07480965749954549,0.12819679502741468,0.04928787689519482
Pharmacists,pharmacist,1920,,,,,,,,
Millwrights,millwright ,1920,,,,,,,,
Bookbinders,"bookbinder, bibliopegist",1920,,,,,,,,
Postmasters,"postmaster, mailperson",1920,-0.11723978449548621,0.06383535302390492,-0.0022314322527574263,-0.051750960407188816,-0.13255585486854118,-0.007401232806280977,0.033346208208528065,0.011403251486571439
Loom fixers,"loomfixer, loomer",1920,,,,,,,,
Auctioneers,auctioneer,1920,-0.19360758044811918,0.13341982678472947,0.027194554817664886,0.0058171245378641516,0.014841904586354057,0.04795653551137604,0.10530877463456016,0.07789057383163861
Electricians,electrician,1920,-0.059711301042571496,0.13689285717261002,0.062187861104806064,-0.05763428219627693,-0.03172383707033716,0.009214963188174247,0.1864817289445716,-0.04128854340662897
Bank tellers,teller,1920,-0.1048850149596409,-0.055247598957127546,0.041320993409082005,-0.04693705215025728,-0.04496692533297231,0.00904814335496635,-0.010659735188840478,-0.02294900455935374
Agents (nec),agent,1920,-0.08270896948769714,0.08592661992529736,-0.05778623794224225,-0.0024917621679196996,-0.11985740275563944,-0.0453889265258249,0.10014016851703489,-0.059493625024510194
Upholsterers,upholsterer,1920,,,,,,,,
Boilermakers,boilermaker,1920,,,,,,,,
Optometrists,optometrist,1920,,,,,,,,
Paperhangers,paperhanger,1920,,,,,,,,
Mail carriers,"courier, deliverer, carrier",1920,-0.06764216672767048,0.08107095442813324,-0.015132630093883132,0.05193687220242172,0.004634680328950575,0.03736234535551278,0.043467471783993565,0.041042206569462274
Photographers,photographer,1920,-0.09520808107455034,0.12496856846714616,0.1261923104018725,-0.005537583762925451,-0.04624210314356479,0.0386446298284303,0.16222009152259015,0.015388635342799363
Psychologists,psychologist,1920,-0.06223832676907299,0.09869137443156661,-0.07556546916498437,-0.0471683255522591,-0.023377266311508146,-0.035894669286020434,0.054821163364482874,-0.012420188879817304
Demonstrators,demonstrator,1920,,,,,,,,
Cabinetmakers,"cabinetmaker, woodworker",1920,,,,,,,,
Chiropractors,chiropractor,1920,,,,,,,,
Veterinarians,veterinarian,1920,,,,,,,,
Laborers (nec),laborer,1920,-0.1217163742955266,-0.10216874889532081,-0.13353688550224502,-0.16822621792285952,-0.01170174488403461,0.01759911665220597,-0.02672490460525039,-0.029183280463350527
"Molders, metal","molder, metalsmith",1920,-0.016419931655319835,-0.052654790366690504,0.04069604033193104,0.023717919538553168,0.10223237968941498,0.05310772402339526,0.10515898005705696,-0.015223090924577305
Mathematicians,mathematician,1920,-0.15495695232131032,0.2633821287135244,0.06603019418887729,0.13591874717247998,0.13315340095783296,0.09625106492282354,0.12019592726496255,0.009606506827077225
Engineers (nec),engineer,1920,-0.14755274412677888,0.1899472811732575,0.07981328204846881,-0.06783130818976706,0.02763430662503482,0.0510411706084151,0.12275837589294897,-0.04771980461127871
Civil-Engineers,"engineer, evaluator, inspector",1920,-0.1347531812284091,0.17372896566474652,0.062249586737043616,-0.07456379402591157,-0.02362432455309083,0.019328922173715728,0.10703091854568379,-0.07444561823926163
Practical nurses,"nurse, practitioner",1920,0.04555308488586238,0.06674891209830505,0.013867880846932941,-0.08676924362807698,0.08520792308140478,0.11811550735710447,-0.02046674743311005,-0.04597869904847249
Inspectors (nec),inspector,1920,-0.12195361833003932,0.15751065015623555,0.04468589142561842,-0.08129627986205606,-0.07488295573121648,-0.012383326260983644,0.09130346119841862,-0.10117143186724453
"Weavers, textile",weaver,1920,-0.03609140605484422,0.08986054081875731,0.008591365792641949,-0.09481726752984798,-0.07843658588380785,-0.07100939270947906,0.07007095554010774,-0.016706814593911483
Mining-Engineers,"engineer, mineralogist",1920,-0.14755274412677888,0.1899472811732575,0.07981328204846881,-0.06783130818976706,0.02763430662503482,0.0510411706084151,0.12275837589294897,-0.04771980461127871
Teachers (n.e.c.),teacher,1920,0.08857799969754786,0.061404710560020816,0.026460043117521526,-0.04983375545902445,0.06246841903461699,0.06416851789856658,0.06608281456397083,-0.00837922628113448
Technicians (nec),technician,1920,,,,,,,,
Religious workers,clergy,1920,0.005603304516970069,0.1077375141449701,-0.13536963095621557,0.017336079194760073,-0.04671745240679131,-0.057328266135092704,0.08085478853804706,-0.019842115060269103
"Spinners, textile","spinner, weaver",1920,0.01804784190896922,0.07315646413916664,-0.022513265471236388,-0.05282948996759479,-0.059224905895443325,-0.03188712126207243,0.03276603891400676,-0.017387264230157125
Lawyers and judges,"lawyer, judge, professional",1920,-0.0343901535820701,0.18518728703429596,0.02398410254603785,-0.0024244515838337164,-0.0074192628977535514,0.01798400783802135,0.08996801831002925,0.008863819753275276
Stationary firemen,firefighter,1920,,,,,,,,
Entertainers (nec),entertainer,1920,-0.05277366113474423,0.1765034435003119,-0.10943558966572473,0.10002167705162207,0.10204049119037178,0.12085404662979723,0.0761014524565177,0.0477065093379079
"Brakemen, railroad",railroader,1920,,,,,,,,
Chemical-Engineers,"engineer, chemist",1920,-0.12124803131340088,0.1800473769491971,0.05462724862869341,-0.06996230933807568,0.028906307388807125,0.05502224120240682,0.10407111955311638,-0.05063456952644103
Locomotive firemen,stoker,1920,,,,,,,,
