"code","occupation_single","occupation_origin","category"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
29,"professor","Subject not specified-Professors and instructors","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
31,"dancer, teacher","Dancers and dancing teachers","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
32,"technician, dentist, professional","Dentists","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
33,"designer","Designers","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
34,"dietitian, nutritionist","Dietitians and nutritionists","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
35,"draftsperson, sketcher, delineator","Draftsmen","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
36,"editor, reporter","Editors and reporters","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
42,"engineer, chemist","Chemical-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, cartographer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, cartographer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, evaluator, inspector","Civil-Engineers","Professional, Technical"
43,"engineer, cartographer, evaluator, inspector","Civil-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
44,"engineer, electrician","Electrical-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
45,"engineer, industrialist","Industrial-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
46,"engineer, mechanist, mechinist, mechanician","Mechanical-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
47,"engineer, metallurgist, metallurgist","Metallurgical, metallurgists-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
48,"engineer, mineralogist","Mining-Engineers","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
49,"engineer","Engineers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
51,"entertainer","Entertainers (nec)","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
53,"conservationist, forester","Foresters and conservationists","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
54,"embalmer","Funeral directors and embalmers","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
55,"lawyer, judge, professional","Lawyers and judges","Professional, Technical"
